         t         N         I         S      h_HL       h_H       h_L       Eta   Gamma_H   Gamma_L
   28.5000    1.6844    0.7796    0.9313   -0.8098   -0.7354    0.0745    0.7554    0.0453    0.0657
   29.0000    1.6966    0.7796    0.9313   -0.8098   -0.7341    0.0758    0.7554    0.0453    0.0657
   29.5000    1.7087    0.7796    0.9313   -0.8098   -0.7328    0.0771    0.7554    0.0453    0.0657
   30.0000    1.7209    0.7796    0.9313   -0.8098   -0.7315    0.0784    0.7554    0.0453    0.0657
   30.5000    1.7331    0.7796    0.9313   -0.8098   -0.7302    0.0797    0.7554    0.0453    0.0657
   31.0000    1.7453    0.7796    0.9313   -0.8098   -0.7289    0.0810    0.7554    0.0453    0.0657
   31.5000    1.7575    0.7796    0.9313   -0.8098   -0.7276    0.0823    0.7554    0.0453    0.0657
   32.0000    1.7696    0.7796    0.9313   -0.8098   -0.7263    0.0836    0.7554    0.0453    0.0657
   32.5000    1.7818    0.7796    0.9313   -0.8098   -0.7249    0.0849    0.7554    0.0453    0.0657
   33.0000    1.7940    0.7796    0.9313   -0.8098   -0.7236    0.0862    0.7554    0.0453    0.0657
   33.5000    1.8062    0.7796    0.9313   -0.8098   -0.7223    0.0875    0.7554    0.0453    0.0657
   34.0000    1.8184    0.7796    0.9313   -0.8098   -0.7210    0.0888    0.7554    0.0453    0.0657
   34.5000    1.8305    0.7796    0.9313   -0.8098   -0.7197    0.0901    0.7554    0.0453    0.0657
   35.0000    1.8427    0.7796    0.9313   -0.8098   -0.7184    0.0914    0.7554    0.0453    0.0657
   35.5000    1.8549    0.7796    0.9313   -0.8098   -0.7171    0.0927    0.7554    0.0453    0.0657
   36.0000    1.8671    0.7796    0.9313   -0.8098   -0.7158    0.0940    0.7554    0.0453    0.0657
   36.5000    1.8793    0.7796    0.9313   -0.8098   -0.7145    0.0954    0.7554    0.0453    0.0657
   37.0000    1.8914    0.7796    0.9313   -0.8098   -0.7132    0.0967    0.7554    0.0453    0.0657
   37.5000    1.9036    0.7796    0.9313   -0.8098   -0.7119    0.0980    0.7554    0.0453    0.0657
   38.0000    1.9158    0.7796    0.9313   -0.8098   -0.7106    0.0993    0.7554    0.0453    0.0657
   38.5000    1.9280    0.7796    0.9313   -0.8098   -0.7093    0.1006    0.7554    0.0453    0.0657
   39.0000    1.9402    0.7796    0.9313   -0.8098   -0.7080    0.1019    0.7554    0.0453    0.0657
   39.5000    1.9523    0.7796    0.9313   -0.8098   -0.7067    0.1032    0.7554    0.0453    0.0657
   40.0000    1.9645    0.7796    0.9313   -0.8098   -0.7054    0.1045    0.7554    0.0453    0.0657
   40.5000    1.9767    0.7796    0.9313   -0.8098   -0.7040    0.1058    0.7554    0.0453    0.0657
   41.0000    1.9889    0.7796    0.9313   -0.8098   -0.7027    0.1071    0.7554    0.0453    0.0657
   41.5000    2.0011    0.7796    0.9313   -0.8098   -0.7014    0.1084    0.7554    0.0453    0.0657
   42.0000    2.0132    0.7796    0.9313   -0.8098   -0.7001    0.1097    0.7554    0.0453    0.0657
   42.5000    2.0254    0.7796    0.9313   -0.8098   -0.6988    0.1110    0.7554    0.0453    0.0657
   43.0000    2.0376    0.7796    0.9313   -0.8098   -0.6975    0.1123    0.7554    0.0453    0.0657
   43.5000    2.0498    0.7796    0.9313   -0.8098   -0.6962    0.1136    0.7554    0.0453    0.0657
   44.0000    2.0620    0.7796    0.9313   -0.8098   -0.6949    0.1149    0.7554    0.0453    0.0657
   44.5000    2.0741    0.7796    0.9313   -0.8098   -0.6936    0.1163    0.7554    0.0453    0.0657
   45.0000    2.0863    0.7796    0.9313   -0.8098   -0.6923    0.1176    0.7554    0.0453    0.0657
   45.5000    2.0985    0.7796    0.9313   -0.8098   -0.6910    0.1189    0.7554    0.0453    0.0657
   46.0000    2.1107    0.7796    0.9313   -0.8098   -0.6897    0.1202    0.7554    0.0453    0.0657
   46.5000    2.1229    0.7796    0.9313   -0.8098   -0.6884    0.1215    0.7554    0.0453    0.0657
   47.0000    2.1350    0.7796    0.9313   -0.8098   -0.6871    0.1228    0.7554    0.0453    0.0657
   47.5000    2.1472    0.7796    0.9313   -0.8098   -0.6858    0.1241    0.7554    0.0453    0.0657
   48.0000    2.1594    0.7796    0.9313   -0.8098   -0.6845    0.1254    0.7554    0.0453    0.0657
   48.5000    2.1716    0.7796    0.9313   -0.8098   -0.6831    0.1267    0.7554    0.0453    0.0657
   49.0000    2.1838    0.7796    0.9313   -0.8098   -0.6818    0.1280    0.7554    0.0453    0.0657
   49.5000    2.1959    0.7796    0.9313   -0.8098   -0.6805    0.1293    0.7554    0.0453    0.0657
   50.0000    2.2081    0.7796    0.9313   -0.8098   -0.6792    0.1306    0.7554    0.0453    0.0657
   50.5000    2.2203    0.7796    0.9313   -0.8098   -0.6779    0.1319    0.7554    0.0453    0.0657
   51.0000    2.2325    0.7796    0.9313   -0.8098   -0.6766    0.1332    0.7554    0.0453    0.0657
   51.5000    2.2447    0.7796    0.9313   -0.8098   -0.6753    0.1345    0.7554    0.0453    0.0657
   52.0000    2.2568    0.7796    0.9313   -0.8098   -0.6740    0.1358    0.7554    0.0453    0.0657
   52.5000    2.2690    0.7796    0.9313   -0.8098   -0.6727    0.1372    0.7554    0.0453    0.0657
   53.0000    2.2812    0.7796    0.9313   -0.8098   -0.6714    0.1385    0.7554    0.0453    0.0657
   53.5000    2.2934    0.7796    0.9313   -0.8098   -0.6701    0.1398    0.7554    0.0453    0.0657
   54.0000    2.3056    0.7796    0.9313   -0.8098   -0.6688    0.1411    0.7554    0.0453    0.0657
   54.5000    2.3177    0.7796    0.9313   -0.8098   -0.6675    0.1424    0.7554    0.0453    0.0657
   55.0000    2.3299    0.7796    0.9313   -0.8098   -0.6662    0.1437    0.7554    0.0453    0.0657
   55.5000    2.3421    0.7796    0.9313   -0.8098   -0.6649    0.1450    0.7554    0.0453    0.0657
   56.0000    2.3543    0.7796    0.9313   -0.8098   -0.6636    0.1463    0.7554    0.0453    0.0657
   56.5000    2.3665    0.7796    0.9313   -0.8098   -0.6622    0.1476    0.7554    0.0453    0.0657
   57.0000    2.3786    0.7796    0.9313   -0.8098   -0.6609    0.1489    0.7554    0.0453    0.0657
   57.5000    2.3908    0.7796    0.9313   -0.8098   -0.6596    0.1502    0.7554    0.0453    0.0657
   58.0000    2.4030    0.7796    0.9313   -0.8098   -0.6583    0.1515    0.7554    0.0453    0.0657
   58.5000    2.4152    0.7796    0.9313   -0.8098   -0.6570    0.1528    0.7554    0.0453    0.0657
   59.0000    2.4274    0.7796    0.9313   -0.8098   -0.6557    0.1541    0.7554    0.0453    0.0657
   59.5000    2.4395    0.7796    0.9313   -0.8098   -0.6544    0.1554    0.7554    0.0453    0.0657
   60.0000    2.4517    0.7796    0.9313   -0.8098   -0.6531    0.1567    0.7554    0.0453    0.0657
   60.5000    2.4639    0.7796    0.9313   -0.8098   -0.6518    0.1581    0.7554    0.0453    0.0657
   61.0000    2.4761    0.7796    0.9313   -0.8098   -0.6505    0.1594    0.7554    0.0453    0.0657
   61.5000    2.4882    0.7796    0.9313   -0.8098   -0.6492    0.1607    0.7554    0.0453    0.0657
   62.0000    2.5004    0.7796    0.9313   -0.8098   -0.6479    0.1620    0.7554    0.0453    0.0657
   62.5000    2.5126    0.7796    0.9313   -0.8098   -0.6466    0.1633    0.7554    0.0453    0.0657
   63.0000    2.5248    0.7796    0.9313   -0.8098   -0.6453    0.1646    0.7554    0.0453    0.0657
   63.5000    2.5370    0.7796    0.9313   -0.8098   -0.6440    0.1659    0.7554    0.0453    0.0657
   64.0000    2.5491    0.7796    0.9313   -0.8098   -0.6427    0.1672    0.7554    0.0453    0.0657
   64.5000    2.5613    0.7796    0.9313   -0.8098   -0.6413    0.1685    0.7554    0.0453    0.0657
   65.0000    2.5735    0.7796    0.9313   -0.8098   -0.6400    0.1698    0.7554    0.0453    0.0657
   65.5000    2.5857    0.7796    0.9313   -0.8098   -0.6387    0.1711    0.7554    0.0453    0.0657
   66.0000    2.5979    0.7796    0.9313   -0.8098   -0.6374    0.1724    0.7554    0.0453    0.0657
   66.5000    2.6100    0.7796    0.9313   -0.8098   -0.6361    0.1737    0.7554    0.0453    0.0657
   67.0000    2.6222    0.7796    0.9313   -0.8098   -0.6348    0.1750    0.7554    0.0453    0.0657
   67.5000    2.6344    0.7796    0.9313   -0.8098   -0.6335    0.1763    0.7554    0.0453    0.0657
   68.0000    2.6466    0.7796    0.9313   -0.8098   -0.6322    0.1776    0.7554    0.0453    0.0657
   68.5000    2.6588    0.7796    0.9313   -0.8098   -0.6309    0.1790    0.7554    0.0453    0.0657
   69.0000    2.6709    0.7796    0.9313   -0.8098   -0.6296    0.1803    0.7554    0.0453    0.0657
   69.5000    2.6831    0.7796    0.9313   -0.8098   -0.6283    0.1816    0.7554    0.0453    0.0657
   70.0000    2.6953    0.7796    0.9313   -0.8098   -0.6270    0.1829    0.7554    0.0453    0.0657
   70.5000    2.7075    0.7796    0.9313   -0.8098   -0.6257    0.1842    0.7554    0.0453    0.0657
   71.0000    2.7197    0.7796    0.9313   -0.8098   -0.6244    0.1855    0.7554    0.0453    0.0657
   71.5000    2.7318    0.7796    0.9313   -0.8098   -0.6231    0.1868    0.7554    0.0453    0.0657
   72.0000    2.7440    0.7796    0.9313   -0.8098   -0.6218    0.1881    0.7554    0.0453    0.0657
   72.5000    2.7562    0.7796    0.9313   -0.8098   -0.6204    0.1894    0.7554    0.0453    0.0657
   73.0000    2.7684    0.7796    0.9313   -0.8098   -0.6191    0.1907    0.7554    0.0453    0.0657
   73.5000    2.7806    0.7796    0.9313   -0.8098   -0.6178    0.1920    0.7554    0.0453    0.0657
   74.0000    2.7927    0.7796    0.9313   -0.8098   -0.6165    0.1933    0.7554    0.0453    0.0657
   74.5000    2.8049    0.7796    0.9313   -0.8098   -0.6152    0.1946    0.7554    0.0453    0.0657
   75.0000    2.8171    0.7796    0.9313   -0.8098   -0.6139    0.1959    0.7554    0.0453    0.0657
   75.5000    2.8293    0.7796    0.9313   -0.8098   -0.6126    0.1972    0.7554    0.0453    0.0657
   76.0000    2.8415    0.7796    0.9313   -0.8098   -0.6113    0.1985    0.7554    0.0453    0.0657
   76.5000    2.8536    0.7796    0.9313   -0.8098   -0.6100    0.1998    0.7554    0.0453    0.0657
   77.0000    2.8658    0.7796    0.9313   -0.8098   -0.6087    0.2012    0.7554    0.0453    0.0657
   77.5000    2.8780    0.7796    0.9313   -0.8098   -0.6074    0.2025    0.7554    0.0453    0.0657
   78.0000    2.8902    0.7796    0.9313   -0.8098   -0.6061    0.2038    0.7554    0.0453    0.0657
   78.5000    2.9024    0.7796    0.9313   -0.8098   -0.6048    0.2051    0.7554    0.0453    0.0657
   79.0000    2.9145    0.7796    0.9313   -0.8098   -0.6035    0.2064    0.7554    0.0453    0.0657
   79.5000    2.9267    0.7796    0.9313   -0.8098   -0.6022    0.2077    0.7554    0.0453    0.0657
   80.0000    2.9389    0.7796    0.9313   -0.8098   -0.6009    0.2090    0.7554    0.0453    0.0657
   80.5000    2.9511    0.7796    0.9313   -0.8098   -0.5995    0.2103    0.7554    0.0453    0.0657
   81.0000    2.9633    0.7796    0.9313   -0.8098   -0.5982    0.2116    0.7554    0.0453    0.0657
   81.5000    2.9754    0.7796    0.9313   -0.8098   -0.5969    0.2129    0.7554    0.0453    0.0657
   82.0000    2.9876    0.7796    0.9313   -0.8098   -0.5956    0.2142    0.7554    0.0453    0.0657
   82.5000    2.9998    0.7796    0.9313   -0.8098   -0.5943    0.2155    0.7554    0.0453    0.0657
   83.0000    3.0120    0.7796    0.9313   -0.8098   -0.5930    0.2168    0.7554    0.0453    0.0657
   83.5000    3.0242    0.7796    0.9313   -0.8098   -0.5917    0.2181    0.7554    0.0453    0.0657
   84.0000    3.0363    0.7796    0.9313   -0.8098   -0.5904    0.2194    0.7554    0.0453    0.0657
   84.5000    3.0485    0.7796    0.9313   -0.8098   -0.5891    0.2207    0.7554    0.0453    0.0657
   85.0000    3.0607    0.7796    0.9313   -0.8098   -0.5878    0.2221    0.7554    0.0453    0.0657
   85.5000    3.0729    0.7796    0.9313   -0.8098   -0.5865    0.2234    0.7554    0.0453    0.0657
   86.0000    3.0851    0.7796    0.9313   -0.8098   -0.5852    0.2247    0.7554    0.0453    0.0657
   86.5000    3.0972    0.7796    0.9313   -0.8098   -0.5839    0.2260    0.7554    0.0453    0.0657
   87.0000    3.1094    0.7796    0.9313   -0.8098   -0.5826    0.2273    0.7554    0.0453    0.0657
   87.5000    3.1216    0.7796    0.9313   -0.8098   -0.5813    0.2286    0.7554    0.0453    0.0657
   88.0000    3.1338    0.7796    0.9313   -0.8098   -0.5800    0.2299    0.7554    0.0453    0.0657
   88.5000    3.1460    0.7796    0.9313   -0.8098   -0.5786    0.2312    0.7554    0.0453    0.0657
   89.0000    3.1581    0.7796    0.9313   -0.8098   -0.5773    0.2325    0.7554    0.0453    0.0657
   89.5000    3.1703    0.7796    0.9313   -0.8098   -0.5760    0.2338    0.7554    0.0453    0.0657
   90.0000    3.1825    0.7796    0.9313   -0.8098   -0.5747    0.2351    0.7554    0.0453    0.0657
   90.5000    3.1947    0.7796    0.9313   -0.8098   -0.5734    0.2364    0.7554    0.0453    0.0657
   91.0000    3.2069    0.7796    0.9313   -0.8098   -0.5721    0.2377    0.7554    0.0453    0.0657
   91.5000    3.2190    0.7796    0.9313   -0.8098   -0.5708    0.2390    0.7554    0.0453    0.0657
   92.0000    3.2312    0.7796    0.9313   -0.8098   -0.5695    0.2403    0.7554    0.0453    0.0657
   92.5000    3.2434    0.7796    0.9313   -0.8098   -0.5682    0.2416    0.7554    0.0453    0.0657
   93.0000    3.2556    0.7796    0.9313   -0.8098   -0.5669    0.2430    0.7554    0.0453    0.0657
   93.5000    3.2678    0.7796    0.9313   -0.8098   -0.5656    0.2443    0.7554    0.0453    0.0657
   94.0000    3.2799    0.7796    0.9313   -0.8098   -0.5643    0.2456    0.7554    0.0453    0.0657
   94.5000    3.2921    0.7796    0.9313   -0.8098   -0.5630    0.2469    0.7554    0.0453    0.0657
   95.0000    3.3043    0.7796    0.9313   -0.8098   -0.5617    0.2482    0.7554    0.0453    0.0657
   95.5000    3.3165    0.7796    0.9313   -0.8098   -0.5604    0.2495    0.7554    0.0453    0.0657
   96.0000    3.3287    0.7796    0.9313   -0.8098   -0.5591    0.2508    0.7554    0.0453    0.0657
   96.5000    3.3408    0.7796    0.9313   -0.8098   -0.5578    0.2521    0.7554    0.0453    0.0657
   97.0000    3.3530    0.7796    0.9313   -0.8098   -0.5564    0.2534    0.7554    0.0453    0.0657
   97.5000    3.3652    0.7796    0.9313   -0.8098   -0.5551    0.2547    0.7554    0.0453    0.0657
   98.0000    3.3774    0.7796    0.9313   -0.8098   -0.5538    0.2560    0.7554    0.0453    0.0657
   98.5000    3.3895    0.7796    0.9313   -0.8098   -0.5525    0.2573    0.7554    0.0453    0.0657
   99.0000    3.4017    0.7796    0.9313   -0.8098   -0.5512    0.2586    0.7554    0.0453    0.0657
   99.5000    3.4139    0.7796    0.9313   -0.8098   -0.5499    0.2599    0.7554    0.0453    0.0657
  100.0000    1.0000    0.7796    0.9313   -0.8098   -0.8098    0.0000    0.7554    0.0453    0.0657
