         t         r       w_H       w_L      w_HL      s_LH      s_LL
   54.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   55.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   56.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   57.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   58.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   59.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   60.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   61.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   62.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   63.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   64.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   65.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   66.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   67.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   68.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   69.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   70.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   71.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   72.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   73.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   74.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   75.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   76.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   77.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   78.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   79.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   80.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   81.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   82.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   83.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   84.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   85.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   86.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   87.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   88.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   89.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   90.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   91.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   92.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   93.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   94.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   95.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   96.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   97.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   98.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
   99.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
  100.0000    0.0615    0.0297    0.0187    1.5881    0.1720    0.3113
